regulator_symbol,regulator_id,target_symbol,target_id,database,evidence,confidence
SPI1,6688,IQCF2,389123,ensembl,Predicted,Low
SPI1,6688,IPP,3652,ensembl,Predicted,Low
SPI1,6688,IPCEF1,26034,ensembl,Predicted,Low
SPI1,6688,INTS7,25896,ensembl,Predicted,Low
SPI1,6688,INSC,387755,ensembl,Predicted,Low
SPI1,6688,INPPL1,3636,ensembl,Predicted,Low
SPI1,6688,INPP5D,3635,ensembl,Predicted,Low
SPI1,6688,INO80C,125476,ensembl,Predicted,Low
SPI1,6688,INHBA,3624,ensembl,Predicted,Low
SPI1,6688,INCENP,3619,ensembl,Predicted,Low
SPI1,6688,IL4I1,259307,ensembl,Predicted,Low
SPI1,6688,IL2RB,3560,ensembl,Predicted,Low
SPI1,6688,IL28RA,163702,ensembl,Predicted,Low
SPI1,6688,IL23A,51561,ensembl,Predicted,Low
SPI1,6688,IL21R,50615,ensembl,Predicted,Low
SPI1,6688,IL18BP,10068,ensembl,Predicted,Low
SPI1,6688,IL17RD,54756,ensembl,Predicted,Low
SPI1,6688,IL16,3603,ensembl,Predicted,Low
SPI1,6688,IKBKG,8517,ensembl,Predicted,Low
SPI1,6688,IKBKE,9641,ensembl,Predicted,Low
SPI1,6688,IKBKB,3551,ensembl,Predicted,Low
SPI1,6688,IGFBP7,3490,ensembl,Predicted,Low
SPI1,6688,IGFBP6,3489,ensembl,Predicted,Low
SPI1,6688,IFI27L1,122509,ensembl,Predicted,Low
SPI1,6688,IBTK,25998,ensembl,Predicted,Low
SPI1,6688,IBA57,200205,ensembl,Predicted,Low
SPI1,6688,HTR3E,285242,ensembl,Predicted,Low
SPI1,6688,HTR1B,3351,ensembl,Predicted,Low
SPI1,6688,HTATSF1P2,401233,ensembl,Predicted,Low
SPI1,6688,HSPH1,10808,ensembl,Predicted,Low
SPI1,6688,HSP90B1,7184,ensembl,Predicted,Low
SPI1,6688,HSP90AB3P,3327,ensembl,Predicted,Low
SPI1,6688,HSD3BP4,128102,ensembl,Predicted,Low
SPI1,6688,HSD17B11,51170,ensembl,Predicted,Low
SPI1,6688,HSCB,150274,ensembl,Predicted,Low
SPI1,6688,HRASLS2,54979,ensembl,Predicted,Low
SPI1,6688,HPS5,11234,ensembl,Predicted,Low
SPI1,6688,HPS4,89781,ensembl,Predicted,Low
SPI1,6688,HOXA1,3198,ensembl,Predicted,Low
SPI1,6688,HNRNPUL1,11100,ensembl,Predicted,Low
SPI1,6688,HNRNPH2,3188,ensembl,Predicted,Low
SPI1,6688,HNRNPC,3183,ensembl,Predicted,Low
SPI1,6688,HNRNPA0,10949,ensembl,Predicted,Low
SPI1,6688,HNMT,3176,ensembl,Predicted,Low
SPI1,6688,HNF1B,6928,ensembl,Predicted,Low
SPI1,6688,HMOX1,3162,ensembl,Predicted,Low
SPI1,6688,HLX,3142,ensembl,Predicted,Low
SPI1,6688,HLA-F,3134,ensembl,Predicted,Low
SPI1,6688,HLA-DRA,3122,ensembl,Predicted,Low
SPI1,6688,HLA-DPB1,3115,ensembl,Predicted,Low
SPI1,6688,HIST2H2AC,8338,ensembl,Predicted,Low
SPI1,6688,HIGD2B,123346,ensembl,Predicted,Low
SPI1,6688,HIGD2A,192286,ensembl,Predicted,Low
SPI1,6688,HIF1A-AS2,100750247,ensembl,Predicted,Low
SPI1,6688,HGS,9146,ensembl,Predicted,Low
SPI1,6688,HERPUD1,9709,ensembl,Predicted,Low
SPI1,6688,HEMGN,55363,ensembl,Predicted,Low
SPI1,6688,HEBP2,23593,ensembl,Predicted,Low
SPI1,6688,HEATR2,54919,ensembl,Predicted,Low
SPI1,6688,HDDC2,51020,ensembl,Predicted,Low
SPI1,6688,HCLS1,3059,ensembl,Predicted,Low
SPI1,6688,HAUS8,93323,ensembl,Predicted,Low
SPI1,6688,HAUS5,23354,ensembl,Predicted,Low
SPI1,6688,HAMP,57817,ensembl,Predicted,Low
SPI1,6688,HADHB,3032,ensembl,Predicted,Low
SPI1,6688,H3F3B,3021,ensembl,Predicted,Low
SPI1,6688,GTPBP4,23560,ensembl,Predicted,Low
SPI1,6688,GTPBP10,85865,ensembl,Predicted,Low
SPI1,6688,GTF2IRD1,9569,ensembl,Predicted,Low
SPI1,6688,GTF2H1,2965,ensembl,Predicted,Low
SPI1,6688,GTF2F2,2963,ensembl,Predicted,Low
SPI1,6688,GTF2E2,2961,ensembl,Predicted,Low
SPI1,6688,GSK3B,2932,ensembl,Predicted,Low
SPI1,6688,GSK3A,2931,ensembl,Predicted,Low
SPI1,6688,GSDMD,79792,ensembl,Predicted,Low
SPI1,6688,GRPR,2925,ensembl,Predicted,Low
SPI1,6688,GRIK4,2900,ensembl,Predicted,Low
SPI1,6688,GRIK3,2899,ensembl,Predicted,Low
SPI1,6688,GRAMD3,65983,ensembl,Predicted,Low
SPI1,6688,GPR88,54112,ensembl,Predicted,Low
SPI1,6688,GPR55,9290,ensembl,Predicted,Low
SPI1,6688,GPR35,2859,ensembl,Predicted,Low
SPI1,6688,GPR31,2853,ensembl,Predicted,Low
SPI1,6688,GPR182,11318,ensembl,Predicted,Low
SPI1,6688,GPR150,285601,ensembl,Predicted,Low
SPI1,6688,GPR137B,7107,ensembl,Predicted,Low
SPI1,6688,GPR124,25960,ensembl,Predicted,Low
SPI1,6688,GPR108,56927,ensembl,Predicted,Low
SPI1,6688,GPN2,54707,ensembl,Predicted,Low
SPI1,6688,GPN1,11321,ensembl,Predicted,Low
SPI1,6688,GPBAR1,151306,ensembl,Predicted,Low
SPI1,6688,GP1BA,2811,ensembl,Predicted,Low
SPI1,6688,GON4L,54856,ensembl,Predicted,Low
SPI1,6688,GOLGA7,51125,ensembl,Predicted,Low
SPI1,6688,GNL2,29889,ensembl,Predicted,Low
SPI1,6688,GNGT2,2793,ensembl,Predicted,Low
SPI1,6688,GNG2,54331,ensembl,Predicted,Low
SPI1,6688,GNAT2,2780,ensembl,Predicted,Low
SPI1,6688,GNAI3,2773,ensembl,Predicted,Low
SPI1,6688,GMPR2,51292,ensembl,Predicted,Low
SPI1,6688,GMIP,51291,ensembl,Predicted,Low
SPI1,6688,GMEB1,10691,ensembl,Predicted,Low
SPI1,6688,GLT8D1,55830,ensembl,Predicted,Low
SPI1,6688,GLT25D1,79709,ensembl,Predicted,Low
SPI1,6688,GH1,2688,ensembl,Predicted,Low
SPI1,6688,GGPS1,9453,ensembl,Predicted,Low
SPI1,6688,GGA1,26088,ensembl,Predicted,Low
SPI1,6688,GEMIN7,79760,ensembl,Predicted,Low
SPI1,6688,GEM,2669,ensembl,Predicted,Low
SPI1,6688,GDI2,2665,ensembl,Predicted,Low
SPI1,6688,GCNT2,2651,ensembl,Predicted,Low
SPI1,6688,GCFC1-AS1,100506215,ensembl,Predicted,Low
SPI1,6688,GCET2,257144,ensembl,Predicted,Low
SPI1,6688,GCC2,9648,ensembl,Predicted,Low
SPI1,6688,GBP4,115361,ensembl,Predicted,Low
SPI1,6688,GAPVD1,26130,ensembl,Predicted,Low
SPI1,6688,GALE,2582,ensembl,Predicted,Low
SPI1,6688,GAL3ST2,64090,ensembl,Predicted,Low
SPI1,6688,GABPA,2551,ensembl,Predicted,Low
SPI1,6688,GABARAP,11337,ensembl,Predicted,Low
SPI1,6688,G2E3,55632,ensembl,Predicted,Low
SPI1,6688,G0S2,50486,ensembl,Predicted,Low
SPI1,6688,FYB,2533,ensembl,Predicted,Low
SPI1,6688,FXC1,26515,ensembl,Predicted,Low
SPI1,6688,FTSJD1,55783,ensembl,Predicted,Low
SPI1,6688,FTL,2512,ensembl,Predicted,Low
SPI1,6688,FTH1,2495,ensembl,Predicted,Low
SPI1,6688,FSCN1,6624,ensembl,Predicted,Low
SPI1,6688,FRMPD2,143162,ensembl,Predicted,Low
SPI1,6688,FOXA3,3171,ensembl,Predicted,Low
SPI1,6688,FOPNL,123811,ensembl,Predicted,Low
SPI1,6688,FNTA,2339,ensembl,Predicted,Low
SPI1,6688,FLJ43663,378805,ensembl,Predicted,Low
SPI1,6688,FLJ42627,645644,ensembl,Predicted,Low
SPI1,6688,FLJ40292,643210,ensembl,Predicted,Low
SPI1,6688,FLJ39639,283876,ensembl,Predicted,Low
SPI1,6688,FLJ39534,285352,ensembl,Predicted,Low
SPI1,6688,FLJ31813,326332,ensembl,Predicted,Low
SPI1,6688,FLJ25758,497049,ensembl,Predicted,Low
SPI1,6688,FLJ16341,400957,ensembl,Predicted,Low
SPI1,6688,FKBP14,55033,ensembl,Predicted,Low
SPI1,6688,FILIP1L,11259,ensembl,Predicted,Low
SPI1,6688,FHAD1,114827,ensembl,Predicted,Low
SPI1,6688,FFAR1,2864,ensembl,Predicted,Low
SPI1,6688,FEN1,2237,ensembl,Predicted,Low
SPI1,6688,FCRLB,127943,ensembl,Predicted,Low
SPI1,6688,FCRL3,115352,ensembl,Predicted,Low
SPI1,6688,FCGR2C,9103,ensembl,Predicted,Low
SPI1,6688,FCGR2B,2213,ensembl,Predicted,Low
SPI1,6688,FCER2,2208,ensembl,Predicted,Low
SPI1,6688,FBXO38,81545,ensembl,Predicted,Low
SPI1,6688,FBXO28,23219,ensembl,Predicted,Low
SPI1,6688,FBXO24,26261,ensembl,Predicted,Low
SPI1,6688,FBXO11,80204,ensembl,Predicted,Low
SPI1,6688,FANCF,2188,ensembl,Predicted,Low
SPI1,6688,FANCD2,2177,ensembl,Predicted,Low
SPI1,6688,FAM83A,84985,ensembl,Predicted,Low
SPI1,6688,FAM72D,728833,ensembl,Predicted,Low
SPI1,6688,FAM72B,653820,ensembl,Predicted,Low
SPI1,6688,FAM72A,729533,ensembl,Predicted,Low
SPI1,6688,FAM46B,115572,ensembl,Predicted,Low
SPI1,6688,FAM3A,60343,ensembl,Predicted,Low
SPI1,6688,FAM32A,26017,ensembl,Predicted,Low
SPI1,6688,FAM24B-CUZD1,100533195,ensembl,Predicted,Low
SPI1,6688,FAM24B,196792,ensembl,Predicted,Low
SPI1,6688,FAM220A,84792,ensembl,Predicted,Low
SPI1,6688,FAM214A,56204,ensembl,Predicted,Low
SPI1,6688,FAM200B,285550,ensembl,Predicted,Low
SPI1,6688,FAM175B,23172,ensembl,Predicted,Low
SPI1,6688,FAM173B,134145,ensembl,Predicted,Low
SPI1,6688,FAM129C,199786,ensembl,Predicted,Low
SPI1,6688,FAM129B,64855,ensembl,Predicted,Low
SPI1,6688,FAM129A,116496,ensembl,Predicted,Low
SPI1,6688,FAM120B,84498,ensembl,Predicted,Low
SPI1,6688,FAM118A,55007,ensembl,Predicted,Low
SPI1,6688,FAM115C,285966,ensembl,Predicted,Low
SPI1,6688,FAM110A,83541,ensembl,Predicted,Low
SPI1,6688,FAM109B,150368,ensembl,Predicted,Low
SPI1,6688,FAM105B,90268,ensembl,Predicted,Low
SPI1,6688,FAM103A1,83640,ensembl,Predicted,Low
SPI1,6688,F11R,50848,ensembl,Predicted,Low
SPI1,6688,EXOSC9,5393,ensembl,Predicted,Low
SPI1,6688,EXOC7,23265,ensembl,Predicted,Low
SPI1,6688,ETV1,2115,ensembl,Predicted,Low
SPI1,6688,ETAA1,54465,ensembl,Predicted,Low
SPI1,6688,ESYT1,23344,ensembl,Predicted,Low
SPI1,6688,ERBB2IP,55914,ensembl,Predicted,Low
SPI1,6688,EPS8L3,79574,ensembl,Predicted,Low
SPI1,6688,EPN2-IT1,100874309,ensembl,Predicted,Low
SPI1,6688,EPC2,26122,ensembl,Predicted,Low
SPI1,6688,EP300,2033,ensembl,Predicted,Low
SPI1,6688,ENY2,56943,ensembl,Predicted,Low
SPI1,6688,ENO4,387712,ensembl,Predicted,Low
SPI1,6688,ENO3,2027,ensembl,Predicted,Low
SPI1,6688,ENO1,2023,ensembl,Predicted,Low
SPI1,6688,EMP3,2014,ensembl,Predicted,Low
SPI1,6688,EML2,24139,ensembl,Predicted,Low
SPI1,6688,EMILIN2,84034,ensembl,Predicted,Low
SPI1,6688,EMG1,10436,ensembl,Predicted,Low
SPI1,6688,EMBP1,647121,ensembl,Predicted,Low
SPI1,6688,EMB,133418,ensembl,Predicted,Low
SPI1,6688,ELP2,55250,ensembl,Predicted,Low
SPI1,6688,ELOVL1,64834,ensembl,Predicted,Low
SPI1,6688,ELMO1,9844,ensembl,Predicted,Low
SPI1,6688,ELF2,1998,ensembl,Predicted,Low
SPI1,6688,EIF5,1983,ensembl,Predicted,Low
SPI1,6688,EIF4A1,1973,ensembl,Predicted,Low
SPI1,6688,EIF3M,10480,ensembl,Predicted,Low
SPI1,6688,EIF2B5,8893,ensembl,Predicted,Low
SPI1,6688,EIF2B1,1967,ensembl,Predicted,Low
SPI1,6688,EIF2A,83939,ensembl,Predicted,Low
SPI1,6688,EIF1AD,84285,ensembl,Predicted,Low
SPI1,6688,EHMT2,10919,ensembl,Predicted,Low
SPI1,6688,EGOT,100126791,ensembl,Predicted,Low
SPI1,6688,EFCAB11,90141,ensembl,Predicted,Low
SPI1,6688,ECHDC1,55862,ensembl,Predicted,Low
SPI1,6688,ECE1,1889,ensembl,Predicted,Low
SPI1,6688,EBF1,1879,ensembl,Predicted,Low
SPI1,6688,E2F8,79733,ensembl,Predicted,Low
SPI1,6688,E2F4,1874,ensembl,Predicted,Low
SPI1,6688,E2F1,1869,ensembl,Predicted,Low
SPI1,6688,DZIP3,9666,ensembl,Predicted,Low
SPI1,6688,DYNC1I2,1781,ensembl,Predicted,Low
SPI1,6688,DYNC1I1,1780,ensembl,Predicted,Low
SPI1,6688,DUSP5,1847,ensembl,Predicted,Low
SPI1,6688,DUSP27,92235,ensembl,Predicted,Low
SPI1,6688,DUSP22,56940,ensembl,Predicted,Low
SPI1,6688,DUSP2,1844,ensembl,Predicted,Low
SPI1,6688,DSTYK,25778,ensembl,Predicted,Low
SPI1,6688,DQX1,165545,ensembl,Predicted,Low
SPI1,6688,DPYSL2,1808,ensembl,Predicted,Low
SPI1,6688,DPY19L3,147991,ensembl,Predicted,Low
SPI1,6688,DPEP3,64180,ensembl,Predicted,Low
SPI1,6688,DOK3,79930,ensembl,Predicted,Low
SPI1,6688,DOCK2,1794,ensembl,Predicted,Low
SPI1,6688,DNM1L,10059,ensembl,Predicted,Low
SPI1,6688,DNASE1L1,1774,ensembl,Predicted,Low
SPI1,6688,DNAJC4,3338,ensembl,Predicted,Low
SPI1,6688,DNAJC21,134218,ensembl,Predicted,Low
SPI1,6688,DNAJC13,23317,ensembl,Predicted,Low
SPI1,6688,DNAJB7,150353,ensembl,Predicted,Low
SPI1,6688,DNAH1,25981,ensembl,Predicted,Low
SPI1,6688,DMTF1,9988,ensembl,Predicted,Low
SPI1,6688,DLG3,1741,ensembl,Predicted,Low
SPI1,6688,DKFZp686D0853,401613,ensembl,Predicted,Low
SPI1,6688,DKFZP434I0714,54553,ensembl,Predicted,Low
SPI1,6688,DIAPH2,1730,ensembl,Predicted,Low
SPI1,6688,DHX8,1659,ensembl,Predicted,Low
SPI1,6688,DHX36,170506,ensembl,Predicted,Low
SPI1,6688,DHRS4L2,317749,ensembl,Predicted,Low
SPI1,6688,DHDDS,79947,ensembl,Predicted,Low
SPI1,6688,DGUOK,1716,ensembl,Predicted,Low
SPI1,6688,DGKZ,8525,ensembl,Predicted,Low
SPI1,6688,DGKA,1606,ensembl,Predicted,Low
SPI1,6688,DEPDC7,91614,ensembl,Predicted,Low
SPI1,6688,DEPDC5,9681,ensembl,Predicted,Low
SPI1,6688,DENND2D,79961,ensembl,Predicted,Low
SPI1,6688,DDX47,51202,ensembl,Predicted,Low
SPI1,6688,DDX3X,1654,ensembl,Predicted,Low
SPI1,6688,DDX21,9188,ensembl,Predicted,Low
SPI1,6688,DDX18,8886,ensembl,Predicted,Low
SPI1,6688,DDRGK1,65992,ensembl,Predicted,Low
SPI1,6688,DDR1,780,ensembl,Predicted,Low
SPI1,6688,DCUN1D3,123879,ensembl,Predicted,Low
SPI1,6688,DCTN5,84516,ensembl,Predicted,Low
SPI1,6688,DCP2,167227,ensembl,Predicted,Low
SPI1,6688,DCLRE1C,64421,ensembl,Predicted,Low
SPI1,6688,DCAF7,10238,ensembl,Predicted,Low
SPI1,6688,DCAF16,54876,ensembl,Predicted,Low
SPI1,6688,DCAF13,25879,ensembl,Predicted,Low
SPI1,6688,DBR1,51163,ensembl,Predicted,Low
SPI1,6688,DAZAP1,26528,ensembl,Predicted,Low
SPI1,6688,DAXX,1616,ensembl,Predicted,Low
SPI1,6688,DAP,1611,ensembl,Predicted,Low
SPI1,6688,DANCR,57291,ensembl,Predicted,Low
SPI1,6688,DACT1,51339,ensembl,Predicted,Low
SPI1,6688,CYTH4,27128,ensembl,Predicted,Low
SPI1,6688,CYSTM1,84418,ensembl,Predicted,Low
SPI1,6688,CXorf41,139212,ensembl,Predicted,Low
SPI1,6688,CWC22,57703,ensembl,Predicted,Low
SPI1,6688,CUL4B,8450,ensembl,Predicted,Low
SPI1,6688,CUL3,8452,ensembl,Predicted,Low
SPI1,6688,CUEDC2,79004,ensembl,Predicted,Low
SPI1,6688,CTSL1,1514,ensembl,Predicted,Low
SPI1,6688,CTRL,1506,ensembl,Predicted,Low
SPI1,6688,CTDNEP1,23399,ensembl,Predicted,Low
SPI1,6688,CSRP1,1465,ensembl,Predicted,Low
SPI1,6688,CSNK1G2,1455,ensembl,Predicted,Low
SPI1,6688,CSNK1D,1453,ensembl,Predicted,Low
SPI1,6688,CSHL1,1444,ensembl,Predicted,Low
SPI1,6688,CSE1L,1434,ensembl,Predicted,Low
SPI1,6688,CRIP3,401262,ensembl,Predicted,Low
SPI1,6688,CRIP1,1396,ensembl,Predicted,Low
SPI1,6688,CRHR1,1394,ensembl,Predicted,Low
SPI1,6688,CREM,1390,ensembl,Predicted,Low
SPI1,6688,CREB5,9586,ensembl,Predicted,Low
SPI1,6688,CR1,1378,ensembl,Predicted,Low
SPI1,6688,COX7A2,1347,ensembl,Predicted,Low
SPI1,6688,COX20,116228,ensembl,Predicted,Low
SPI1,6688,COX16,51241,ensembl,Predicted,Low
SPI1,6688,COX14,84987,ensembl,Predicted,Low
SPI1,6688,CORO1C,23603,ensembl,Predicted,Low
SPI1,6688,COPS7A,50813,ensembl,Predicted,Low
SPI1,6688,COPA,1314,ensembl,Predicted,Low
SPI1,6688,COMT,1312,ensembl,Predicted,Low
SPI1,6688,COMMD3-BMI1,100532731,ensembl,Predicted,Low
SPI1,6688,COMMD3,23412,ensembl,Predicted,Low
SPI1,6688,COMMD10,51397,ensembl,Predicted,Low
SPI1,6688,COL16A1,1307,ensembl,Predicted,Low
SPI1,6688,COG8,84342,ensembl,Predicted,Low
SPI1,6688,CNST,163882,ensembl,Predicted,Low
SPI1,6688,CNR2,1269,ensembl,Predicted,Low
SPI1,6688,CNPY3,10695,ensembl,Predicted,Low
SPI1,6688,CNPPD1,27013,ensembl,Predicted,Low
SPI1,6688,CNOT8,9337,ensembl,Predicted,Low
SPI1,6688,CMC1,152100,ensembl,Predicted,Low
SPI1,6688,CMAHP,8418,ensembl,Predicted,Low
SPI1,6688,CLP1,10978,ensembl,Predicted,Low
SPI1,6688,CLNK,116449,ensembl,Predicted,Low
SPI1,6688,CLN6,54982,ensembl,Predicted,Low
SPI1,6688,CLN3,1201,ensembl,Predicted,Low
SPI1,6688,CLK2P,1197,ensembl,Predicted,Low
SPI1,6688,CLINT1,9685,ensembl,Predicted,Low
SPI1,6688,CLIC1,1192,ensembl,Predicted,Low
SPI1,6688,CLECL1,160365,ensembl,Predicted,Low
SPI1,6688,CLEC17A,388512,ensembl,Predicted,Low
SPI1,6688,CLEC12A,160364,ensembl,Predicted,Low
SPI1,6688,CLDN23,137075,ensembl,Predicted,Low
SPI1,6688,CLCN3,1182,ensembl,Predicted,Low
SPI1,6688,CKS1B,1163,ensembl,Predicted,Low
SPI1,6688,CIB1,10519,ensembl,Predicted,Low
SPI1,6688,CHMP1B,57132,ensembl,Predicted,Low
SPI1,6688,CHEK2,11200,ensembl,Predicted,Low
SPI1,6688,CHD2,1106,ensembl,Predicted,Low
SPI1,6688,CHAMP1,283489,ensembl,Predicted,Low
SPI1,6688,CGGBP1,8545,ensembl,Predicted,Low
SPI1,6688,CES1,1066,ensembl,Predicted,Low
SPI1,6688,CEP97,79598,ensembl,Predicted,Low
SPI1,6688,CEP95,90799,ensembl,Predicted,Low
SPI1,6688,CEP72,55722,ensembl,Predicted,Low
SPI1,6688,CEP68,23177,ensembl,Predicted,Low
SPI1,6688,CEP128,145508,ensembl,Predicted,Low
SPI1,6688,CENPP,401541,ensembl,Predicted,Low
SPI1,6688,CENPM,79019,ensembl,Predicted,Low
SPI1,6688,CEACAM21,90273,ensembl,Predicted,Low
SPI1,6688,CDV3,55573,ensembl,Predicted,Low
SPI1,6688,CDKN2AIP,55602,ensembl,Predicted,Low
SPI1,6688,CDK9,1025,ensembl,Predicted,Low
SPI1,6688,CDK7,1022,ensembl,Predicted,Low
SPI1,6688,CDK5RAP3,80279,ensembl,Predicted,Low
SPI1,6688,CDK3,1018,ensembl,Predicted,Low
SPI1,6688,CDC5L,988,ensembl,Predicted,Low
SPI1,6688,CDC26,246184,ensembl,Predicted,Low
SPI1,6688,CD79B,974,ensembl,Predicted,Low
SPI1,6688,CD69,969,ensembl,Predicted,Low
SPI1,6688,CD52,1043,ensembl,Predicted,Low
SPI1,6688,CD37,951,ensembl,Predicted,Low
SPI1,6688,CD302,9936,ensembl,Predicted,Low
SPI1,6688,CD300LD,100131439,ensembl,Predicted,Low
SPI1,6688,CD1C,911,ensembl,Predicted,Low
SPI1,6688,CD19,930,ensembl,Predicted,Low
SPI1,6688,CD14,929,ensembl,Predicted,Low
SPI1,6688,CCT5,22948,ensembl,Predicted,Low
SPI1,6688,CCRL1,51554,ensembl,Predicted,Low
SPI1,6688,CCR3,1232,ensembl,Predicted,Low
SPI1,6688,CCR1,1230,ensembl,Predicted,Low
SPI1,6688,CCP110,9738,ensembl,Predicted,Low
SPI1,6688,CCNYL1,151195,ensembl,Predicted,Low
SPI1,6688,CCNG1,900,ensembl,Predicted,Low
SPI1,6688,CCND2,894,ensembl,Predicted,Low
SPI1,6688,CCM2,83605,ensembl,Predicted,Low
SPI1,6688,CCL22,6367,ensembl,Predicted,Low
SPI1,6688,CCDC94,55702,ensembl,Predicted,Low
SPI1,6688,CCDC88B,283234,ensembl,Predicted,Low
SPI1,6688,CCDC69,26112,ensembl,Predicted,Low
SPI1,6688,CCDC64,92558,ensembl,Predicted,Low
SPI1,6688,CCDC62,84660,ensembl,Predicted,Low
SPI1,6688,CCDC57,284001,ensembl,Predicted,Low
SPI1,6688,CCDC33,80125,ensembl,Predicted,Low
SPI1,6688,CCDC3,83643,ensembl,Predicted,Low
SPI1,6688,CCDC28B,79140,ensembl,Predicted,Low
SPI1,6688,CCDC28A,25901,ensembl,Predicted,Low
SPI1,6688,CCDC137,339230,ensembl,Predicted,Low
SPI1,6688,CCDC126,90693,ensembl,Predicted,Low
SPI1,6688,CCDC121,79635,ensembl,Predicted,Low
SPI1,6688,CCDC116,164592,ensembl,Predicted,Low
SPI1,6688,CCDC11,220136,ensembl,Predicted,Low
SPI1,6688,CCDC103,388389,ensembl,Predicted,Low
SPI1,6688,CBR4,84869,ensembl,Predicted,Low
SPI1,6688,CBLL1,79872,ensembl,Predicted,Low
SPI1,6688,CBL,867,ensembl,Predicted,Low
SPI1,6688,CATSPER2P1,440278,ensembl,Predicted,Low
SPI1,6688,CAT,847,ensembl,Predicted,Low
SPI1,6688,CASP8,841,ensembl,Predicted,Low
SPI1,6688,CARD8,22900,ensembl,Predicted,Low
SPI1,6688,CARD11,84433,ensembl,Predicted,Low
SPI1,6688,CAPN10,11132,ensembl,Predicted,Low
SPI1,6688,CAPG,822,ensembl,Predicted,Low
SPI1,6688,CAP1,10487,ensembl,Predicted,Low
SPI1,6688,CALM2,805,ensembl,Predicted,Low
SPI1,6688,CALHM3,119395,ensembl,Predicted,Low
SPI1,6688,CAB39,51719,ensembl,Predicted,Low
SPI1,6688,CAAP1,79886,ensembl,Predicted,Low
SPI1,6688,CA5BP1,340591,ensembl,Predicted,Low
SPI1,6688,C9orf91,203197,ensembl,Predicted,Low
SPI1,6688,C9orf84,158401,ensembl,Predicted,Low
SPI1,6688,C9orf3,84909,ensembl,Predicted,Low
SPI1,6688,C9orf171,389799,ensembl,Predicted,Low
SPI1,6688,C9orf156,51531,ensembl,Predicted,Low
SPI1,6688,C8orf46,254778,ensembl,Predicted,Low
SPI1,6688,C8orf44-SGK3,100533105,ensembl,Predicted,Low
SPI1,6688,C8orf44,56260,ensembl,Predicted,Low
SPI1,6688,C7orf63,79846,ensembl,Predicted,Low
SPI1,6688,C7orf58,79974,ensembl,Predicted,Low
SPI1,6688,C7orf31,136895,ensembl,Predicted,Low
SPI1,6688,C7orf23,79161,ensembl,Predicted,Low
SPI1,6688,C6orf89,221477,ensembl,Predicted,Low
SPI1,6688,C6orf70,55780,ensembl,Predicted,Low
SPI1,6688,C6orf62,81688,ensembl,Predicted,Low
SPI1,6688,C6orf222,389384,ensembl,Predicted,Low
SPI1,6688,C6orf164,63914,ensembl,Predicted,Low
SPI1,6688,C6orf147,387097,ensembl,Predicted,Low
SPI1,6688,C5orf52,100190949,ensembl,Predicted,Low
SPI1,6688,C5orf43,643155,ensembl,Predicted,Low
SPI1,6688,C4orf33,132321,ensembl,Predicted,Low
SPI1,6688,C3orf15,89876,ensembl,Predicted,Low
SPI1,6688,C2orf91,400950,ensembl,Predicted,Low
SPI1,6688,C2orf81,388963,ensembl,Predicted,Low
SPI1,6688,C2orf71,388939,ensembl,Predicted,Low
SPI1,6688,C21orf91,54149,ensembl,Predicted,Low
SPI1,6688,C20orf72,92667,ensembl,Predicted,Low
SPI1,6688,C20orf24,55969,ensembl,Predicted,Low
SPI1,6688,C1orf55,163859,ensembl,Predicted,Low
SPI1,6688,C1orf54,79630,ensembl,Predicted,Low
SPI1,6688,C1orf38,9473,ensembl,Predicted,Low
SPI1,6688,C1orf31,388753,ensembl,Predicted,Low
SPI1,6688,C1orf228,339541,ensembl,Predicted,Low
SPI1,6688,C1orf186,440712,ensembl,Predicted,Low
SPI1,6688,C1orf173,127254,ensembl,Predicted,Low
SPI1,6688,C1orf151-NBL1,100532736,ensembl,Predicted,Low
SPI1,6688,C1orf124,83932,ensembl,Predicted,Low
SPI1,6688,C1orf122,127687,ensembl,Predicted,Low
SPI1,6688,C1orf106,55765,ensembl,Predicted,Low
SPI1,6688,C1orf100,200159,ensembl,Predicted,Low
SPI1,6688,C1RL,51279,ensembl,Predicted,Low
SPI1,6688,C1QTNF3-AMACR,100534612,ensembl,Predicted,Low
SPI1,6688,C1QTNF2,114898,ensembl,Predicted,Low
SPI1,6688,C19orf10,56005,ensembl,Predicted,Low
SPI1,6688,C18orf25,147339,ensembl,Predicted,Low
SPI1,6688,C17orf81,23587,ensembl,Predicted,Low
SPI1,6688,C17orf62,79415,ensembl,Predicted,Low
SPI1,6688,C17orf49,124944,ensembl,Predicted,Low
SPI1,6688,C17orf48,56985,ensembl,Predicted,Low
SPI1,6688,C17orf110,100130933,ensembl,Predicted,Low
SPI1,6688,C16orf80,29105,ensembl,Predicted,Low
SPI1,6688,C16orf79,283870,ensembl,Predicted,Low
SPI1,6688,C16orf53,79447,ensembl,Predicted,Low
SPI1,6688,C15orf27,123591,ensembl,Predicted,Low
SPI1,6688,C14orf80,283643,ensembl,Predicted,Low
SPI1,6688,C14orf43,91748,ensembl,Predicted,Low
SPI1,6688,C14orf159,80017,ensembl,Predicted,Low
SPI1,6688,C14orf142,84520,ensembl,Predicted,Low
SPI1,6688,C14orf118,55668,ensembl,Predicted,Low
SPI1,6688,C12orf74,338809,ensembl,Predicted,Low
SPI1,6688,C12orf26,84190,ensembl,Predicted,Low
