Gene ID,Gene Symbol,TF
ENSG00000114744.8,COMMD2,TCF7L2
ENSG00000114745.13,GORASP1,TCF7L2
ENSG00000114767.6,RRP9,TCF7L2
ENSG00000114770.16,ABCC5,TCF7L2
ENSG00000114779.19,ABHD14B,TCF7L2
ENSG00000114784.3,EIF1B,TCF7L2
ENSG00000114786.16,ABHD14A-ACY1,TCF7L2
ENSG00000114790.12,ARHGEF26,TCF7L2
ENSG00000114796.15,KLHL24,TCF7L2
ENSG00000114805.16,PLCH1,TCF7L2
ENSG00000114850.6,SSR3,TCF7L2
ENSG00000114857.17,NKTR,TCF7L2
ENSG00000114867.20,EIF4G1,TCF7L2
ENSG00000114902.13,SPCS1,TCF7L2
ENSG00000114904.12,NEK4,TCF7L2
ENSG00000114923.16,SLC4A3,TCF7L2
ENSG00000114933.15,INO80D,TCF7L2
ENSG00000114942.13,EEF1B2,TCF7L2
ENSG00000114956.19,DGUOK,TCF7L2
ENSG00000114993.15,RTKN,TCF7L2
ENSG00000114999.7,TTL,TCF7L2
ENSG00000115020.16,PIKFYVE,TCF7L2
ENSG00000115073.7,ACTR1B,TCF7L2
ENSG00000115084.12,SLC35F5,TCF7L2
ENSG00000115091.11,ACTR3,TCF7L2
ENSG00000115109.13,EPB41L5,TCF7L2
ENSG00000115112.7,TFCP2L1,TCF7L2
ENSG00000115128.6,SF3B6,TCF7L2
ENSG00000115137.11,DNAJC27,TCF7L2
ENSG00000115145.9,STAM2,TCF7L2
ENSG00000115159.15,GPD2,TCF7L2
ENSG00000115170.13,ACVR1,TCF7L2
ENSG00000115183.13,TANC1,TCF7L2
ENSG00000115207.13,GTF3C2,TCF7L2
ENSG00000115211.15,EIF2B4,TCF7L2
ENSG00000115233.11,PSMD14,TCF7L2
ENSG00000115234.10,SNX17,TCF7L2
ENSG00000115239.21,ASB3,TCF7L2
ENSG00000115241.10,PPM1G,TCF7L2
ENSG00000115255.10,REEP6,TCF7L2
ENSG00000115257.15,PCSK4,TCF7L2
ENSG00000115267.5,IFIH1,TCF7L2
ENSG00000115268.9,RPS15,TCF7L2
ENSG00000115271.10,GCA,TCF7L2
ENSG00000115274.14,INO80B,TCF7L2
ENSG00000115275.11,MOGS,TCF7L2
ENSG00000115282.19,TTC31,TCF7L2
ENSG00000115286.19,NDUFS7,TCF7L2
ENSG00000115290.9,GRB14,TCF7L2
ENSG00000115306.15,SPTBN1,TCF7L2
ENSG00000115307.16,AUP1,TCF7L2
ENSG00000115317.11,HTRA2,TCF7L2
ENSG00000115318.11,LOXL3,TCF7L2
ENSG00000115325.13,DOK1,TCF7L2
ENSG00000115355.15,CCDC88A,TCF7L2
ENSG00000115364.13,MRPL19,TCF7L2
ENSG00000115415.18,STAT1,TCF7L2
ENSG00000115419.12,GLS,TCF7L2
ENSG00000115419.12,GLS,TCF7L2
ENSG00000115446.11,UNC50,TCF7L2
ENSG00000115457.9,IGFBP2,TCF7L2
ENSG00000115459.17,ELMOD3,TCF7L2
ENSG00000115461.4,IGFBP5,TCF7L2
ENSG00000115464.14,USP34,TCF7L2
ENSG00000115468.11,EFHD1,TCF7L2
ENSG00000115486.11,GGCX,TCF7L2
ENSG00000115525.16,ST3GAL5,TCF7L2
ENSG00000115539.13,PDCL3,TCF7L2
ENSG00000115540.14,MOB4,TCF7L2
ENSG00000115541.10,HSPE1,TCF7L2
ENSG00000115548.16,KDM3A,TCF7L2
ENSG00000115561.15,CHMP3,TCF7L2
ENSG00000115568.15,ZNF142,TCF7L2
ENSG00000115649.15,CNPPD1,TCF7L2
ENSG00000115652.14,UXS1,TCF7L2
ENSG00000115657.12,ABCB6,TCF7L2
ENSG00000115685.14,PPP1R7,TCF7L2
ENSG00000115687.13,PASK,TCF7L2
ENSG00000115738.9,ID2,TCF7L2
ENSG00000115750.16,TAF1B,TCF7L2
ENSG00000115756.12,HPCAL1,TCF7L2
ENSG00000115758.12,ODC1,TCF7L2
ENSG00000115760.13,BIRC6,TCF7L2
ENSG00000115762.16,PLEKHB2,TCF7L2
ENSG00000115806.12,GORASP2,TCF7L2
ENSG00000115808.11,STRN,TCF7L2
ENSG00000115825.9,PRKD3,TCF7L2
ENSG00000115827.13,DCAF17,TCF7L2
ENSG00000115840.13,SLC25A12,TCF7L2
ENSG00000115844.10,DLX2,TCF7L2
ENSG00000115866.10,DARS,TCF7L2
ENSG00000115875.18,SRSF7,TCF7L2
ENSG00000115904.12,SOS1,TCF7L2
ENSG00000115942.8,ORC2,TCF7L2
ENSG00000115946.7,PNO1,TCF7L2
ENSG00000115947.13,ORC4,TCF7L2
ENSG00000115966.16,ATF2,TCF7L2
ENSG00000115993.12,TRAK2,TCF7L2
ENSG00000116014.9,KISS1R,TCF7L2
ENSG00000116017.10,ARID3A,TCF7L2
ENSG00000116044.15,NFE2L2,TCF7L2
ENSG00000116095.10,PLEKHA3,TCF7L2
ENSG00000116096.5,SPR,TCF7L2
ENSG00000116127.17,ALMS1,TCF7L2
ENSG00000116128.10,BCL9,TCF7L2
ENSG00000116133.11,DHCR24,TCF7L2
ENSG00000116138.12,DNAJC16,TCF7L2
ENSG00000116141.15,MARK1,TCF7L2
ENSG00000116151.13,MORN1,TCF7L2
ENSG00000116161.17,CACYBP,TCF7L2
ENSG00000116191.17,RALGPS2,TCF7L2
ENSG00000116198.12,CEP104,TCF7L2
ENSG00000116199.11,FAM20B,TCF7L2
ENSG00000116205.11,TCEANC2,TCF7L2
ENSG00000116209.11,TMEM59,TCF7L2
ENSG00000116237.15,ICMT,TCF7L2
ENSG00000116260.16,QSOX1,TCF7L2
ENSG00000116273.5,PHF13,TCF7L2
ENSG00000116285.12,ERRFI1,TCF7L2
ENSG00000116288.12,PARK7,TCF7L2
ENSG00000116350.16,SRSF4,TCF7L2
ENSG00000116396.14,KCNC4,TCF7L2
ENSG00000116478.11,HDAC1,TCF7L2
ENSG00000116489.12,CAPZA1,TCF7L2
ENSG00000116497.17,S100PBP,TCF7L2
ENSG00000116514.16,RNF19B,TCF7L2
ENSG00000116521.10,SCAMP3,TCF7L2
ENSG00000116539.11,ASH1L,TCF7L2
ENSG00000116560.10,SFPQ,TCF7L2
ENSG00000116586.11,LAMTOR2,TCF7L2
ENSG00000116604.17,MEF2D,TCF7L2
ENSG00000116641.17,DOCK7,TCF7L2
ENSG00000116668.12,SWT1,TCF7L2
ENSG00000116670.14,MAD2L2,TCF7L2
ENSG00000116679.15,IVNS1ABP,TCF7L2
ENSG00000116691.10,MIIP,TCF7L2
ENSG00000116698.20,SMG7,TCF7L2
ENSG00000116704.7,SLC35D1,TCF7L2
ENSG00000116717.11,GADD45A,TCF7L2
ENSG00000116729.13,WLS,TCF7L2
ENSG00000116747.12,TROVE2,TCF7L2
ENSG00000116750.13,UCHL5,TCF7L2
ENSG00000116754.13,SRSF11,TCF7L2
ENSG00000116793.15,PHTF1,TCF7L2
ENSG00000116815.15,CD58,TCF7L2
ENSG00000116830.11,TTF2,TCF7L2
ENSG00000116857.16,TMEM9,TCF7L2
ENSG00000116871.15,MAP7D1,TCF7L2
ENSG00000116874.11,WARS2,TCF7L2
ENSG00000116885.18,OSCP1,TCF7L2
ENSG00000116898.11,MRPS15,TCF7L2
ENSG00000116903.7,EXOC8,TCF7L2
ENSG00000116906.11,GNPAT,TCF7L2
ENSG00000116918.13,TSNAX,TCF7L2
ENSG00000116922.14,C1orf109,TCF7L2
ENSG00000116954.7,RRAGC,TCF7L2
ENSG00000116957.12,TBCE,TCF7L2
ENSG00000116984.12,MTR,TCF7L2
ENSG00000116985.11,BMP8B,TCF7L2
ENSG00000116990.10,MYCL,TCF7L2
ENSG00000117000.8,RLF,TCF7L2
ENSG00000117010.15,ZNF684,TCF7L2
ENSG00000117036.11,ETV3,TCF7L2
ENSG00000117143.13,UAP1,TCF7L2
ENSG00000117155.16,SSX2IP,TCF7L2
ENSG00000117222.13,RBBP5,TCF7L2
ENSG00000117266.15,CDK18,TCF7L2
ENSG00000117298.14,ECE1,TCF7L2
ENSG00000117308.14,GALE,TCF7L2
ENSG00000117318.8,ID3,TCF7L2
ENSG00000117335.19,CD46,TCF7L2
ENSG00000117385.15,P3H1,TCF7L2
ENSG00000117394.19,SLC2A1,TCF7L2
ENSG00000117399.13,CDC20,TCF7L2
ENSG00000117408.10,IPO13,TCF7L2
ENSG00000117410.13,ATP6V0B,TCF7L2
ENSG00000117461.14,PIK3R3,TCF7L2
ENSG00000117479.12,SLC19A2,TCF7L2
ENSG00000117480.15,FAAH,TCF7L2
ENSG00000117481.10,NSUN4,TCF7L2
ENSG00000117481.10,NSUN4,TCF7L2
ENSG00000117500.12,TMED5,TCF7L2
ENSG00000117505.12,DR1,TCF7L2
ENSG00000117519.15,CNN3,TCF7L2
ENSG00000117523.15,PRRC2C,TCF7L2
ENSG00000117525.13,F3,TCF7L2
ENSG00000117528.11,ABCD3,TCF7L2
ENSG00000117533.14,VAMP4,TCF7L2
ENSG00000117543.20,DPH5,TCF7L2
ENSG00000117592.8,PRDX6,TCF7L2
ENSG00000117593.9,DARS2,TCF7L2
ENSG00000117597.17,DIEXF,TCF7L2
ENSG00000117602.11,RCAN3,TCF7L2
ENSG00000117614.9,SYF2,TCF7L2
ENSG00000117620.13,SLC35A3,TCF7L2
ENSG00000117625.13,RCOR3,TCF7L2
ENSG00000117632.21,STMN1,TCF7L2
ENSG00000117650.12,NEK2,TCF7L2
ENSG00000117682.16,DHDDS,TCF7L2
ENSG00000117697.14,NSL1,TCF7L2
ENSG00000117713.18,ARID1A,TCF7L2
ENSG00000117724.12,CENPF,TCF7L2
ENSG00000117748.9,RPA2,TCF7L2
ENSG00000117791.15,2-Mar,TCF7L2
ENSG00000117862.11,TXNDC12,TCF7L2
ENSG00000117868.15,ESYT2,TCF7L2
ENSG00000117877.10,CD3EAP,TCF7L2
ENSG00000117877.10,CD3EAP,TCF7L2
ENSG00000117899.10,MESDC2,TCF7L2
ENSG00000117906.13,RCN2,TCF7L2
ENSG00000117971.11,CHRNB4,TCF7L2
ENSG00000118007.12,STAG1,TCF7L2
ENSG00000118058.20,KMT2A,TCF7L2
ENSG00000118096.7,IFT46,TCF7L2
ENSG00000118162.13,KPTN,TCF7L2
ENSG00000118181.10,RPS25,TCF7L2
ENSG00000118197.13,DDX59,TCF7L2
ENSG00000118200.14,CAMSAP2,TCF7L2
ENSG00000118246.13,FASTKD2,TCF7L2
ENSG00000118257.16,NRP2,TCF7L2
ENSG00000118260.14,CREB1,TCF7L2
ENSG00000118263.14,KLF7,TCF7L2
ENSG00000118276.11,B4GALT6,TCF7L2
ENSG00000118363.11,SPCS2,TCF7L2
ENSG00000118369.12,USP35,TCF7L2
ENSG00000118418.14,HMGN3,TCF7L2
ENSG00000118454.12,ANKRD13C,TCF7L2
ENSG00000118482.11,PHF3,TCF7L2
ENSG00000118496.4,FBXO30,TCF7L2
ENSG00000118503.14,TNFAIP3,TCF7L2
ENSG00000118507.15,AKAP7,TCF7L2
ENSG00000118513.18,MYB,TCF7L2
ENSG00000118518.15,RNF146,TCF7L2
ENSG00000118523.5,CTGF,TCF7L2
ENSG00000118564.14,FBXL5,TCF7L2
ENSG00000118596.11,SLC16A7,TCF7L2
ENSG00000118620.12,ZNF430,TCF7L2
ENSG00000118640.10,VAMP8,TCF7L2
ENSG00000118655.4,DCLRE1B,TCF7L2
ENSG00000118680.12,MYL12B,TCF7L2
ENSG00000118689.14,FOXO3,TCF7L2
ENSG00000118690.12,ARMC2,TCF7L2
ENSG00000118705.16,RPN2,TCF7L2
ENSG00000118707.9,TGIF2,TCF7L2
ENSG00000118804.8,STBD1,TCF7L2
ENSG00000118816.9,CCNI,TCF7L2
ENSG00000118900.14,UBN1,TCF7L2
ENSG00000118939.17,UCHL3,TCF7L2
ENSG00000118985.15,ELL2,TCF7L2
ENSG00000119004.15,CYP20A1,TCF7L2
ENSG00000119013.8,NDUFB3,TCF7L2
ENSG00000119041.10,GTF3C3,TCF7L2
ENSG00000119048.7,UBE2B,TCF7L2
ENSG00000119121.21,TRPM6,TCF7L2
ENSG00000119138.4,KLF9,TCF7L2
ENSG00000119139.17,TJP2,TCF7L2
ENSG00000119185.12,ITGB1BP1,TCF7L2
ENSG00000119203.13,CPSF3,TCF7L2
ENSG00000119231.10,SENP5,TCF7L2
ENSG00000119242.8,CCDC92,TCF7L2
ENSG00000119285.10,HEATR1,TCF7L2
ENSG00000119314.15,PTBP3,TCF7L2
ENSG00000119318.12,RAD23B,TCF7L2
ENSG00000119328.11,FAM206A,TCF7L2
ENSG00000119333.11,WDR34,TCF7L2
ENSG00000119392.14,GLE1,TCF7L2
ENSG00000119397.16,CNTRL,TCF7L2
ENSG00000119414.11,PPP6C,TCF7L2
ENSG00000119446.13,RBM18,TCF7L2
ENSG00000119471.14,HSDL2,TCF7L2
ENSG00000119508.17,NR4A3,TCF7L2
ENSG00000119509.12,INVS,TCF7L2
ENSG00000119537.15,KDSR,TCF7L2
ENSG00000119559.15,C19orf25,TCF7L2
ENSG00000119599.16,DCAF4,TCF7L2
ENSG00000119636.15,BBOF1,TCF7L2
ENSG00000119638.12,NEK9,TCF7L2
ENSG00000119669.4,IRF2BPL,TCF7L2
ENSG00000119686.9,FLVCR2,TCF7L2
ENSG00000119689.14,DLST,TCF7L2
ENSG00000119707.13,RBM25,TCF7L2
ENSG00000119723.16,COQ6,TCF7L2
ENSG00000119725.17,ZNF410,TCF7L2
ENSG00000119729.11,RHOQ,TCF7L2
ENSG00000119760.15,SUPT7L,TCF7L2
ENSG00000119772.16,DNMT3A,TCF7L2
ENSG00000119778.14,ATAD2B,TCF7L2
ENSG00000119787.13,ATL2,TCF7L2
ENSG00000119801.12,YPEL5,TCF7L2
ENSG00000119844.15,AFTPH,TCF7L2
ENSG00000119878.5,CRIPT,TCF7L2
ENSG00000119888.10,EPCAM,TCF7L2
ENSG00000119899.12,SLC17A5,TCF7L2
ENSG00000119906.11,SLF2,TCF7L2
ENSG00000119912.15,IDE,TCF7L2
ENSG00000119915.4,ELOVL3,TCF7L2
ENSG00000119965.12,C10orf88,TCF7L2
ENSG00000119977.20,TCTN3,TCF7L2
ENSG00000119986.6,AVPI1,TCF7L2
ENSG00000120008.15,WDR11,TCF7L2
ENSG00000120029.12,C10orf76,TCF7L2
ENSG00000120053.10,GOT1,TCF7L2
ENSG00000120055.7,C10orf95,TCF7L2
ENSG00000120063.9,GNA13,TCF7L2
ENSG00000120093.11,HOXB3,TCF7L2
ENSG00000120129.5,DUSP1,TCF7L2
ENSG00000120137.6,PANK3,TCF7L2
ENSG00000120149.8,MSX2,TCF7L2
ENSG00000120158.11,RCL1,TCF7L2
ENSG00000120159.11,CAAP1,TCF7L2
ENSG00000120253.13,NUP43,TCF7L2
ENSG00000120254.15,MTHFD1L,TCF7L2
ENSG00000120256.9,LRP11,TCF7L2
ENSG00000120265.16,PCMT1,TCF7L2
ENSG00000120278.15,PLEKHG1,TCF7L2
ENSG00000120306.9,CYSTM1,TCF7L2
ENSG00000120314.18,WDR55,TCF7L2
ENSG00000120333.4,MRPS14,TCF7L2
ENSG00000120334.15,CENPL,TCF7L2
ENSG00000120370.12,GORAB,TCF7L2
ENSG00000120438.11,TCP1,TCF7L2
ENSG00000120451.10,SNX19,TCF7L2
ENSG00000120458.10,MSANTD2,TCF7L2
ENSG00000120519.14,SLC10A7,TCF7L2
ENSG00000120526.10,NUDCD1,TCF7L2
ENSG00000120533.12,ENY2,TCF7L2
ENSG00000120539.14,MASTL,TCF7L2
ENSG00000120647.9,CCDC77,TCF7L2
ENSG00000120656.11,TAF12,TCF7L2
ENSG00000120675.5,DNAJC15,TCF7L2
ENSG00000120685.19,PROSER1,TCF7L2
ENSG00000120688.8,WBP4,TCF7L2
ENSG00000120690.14,ELF1,TCF7L2
ENSG00000120694.19,HSPH1,TCF7L2
ENSG00000120696.8,KBTBD7,TCF7L2
ENSG00000120697.8,ALG5,TCF7L2
ENSG00000120697.8,ALG5,TCF7L2
ENSG00000120699.12,EXOSC8,TCF7L2
ENSG00000120705.12,ETF1,TCF7L2
ENSG00000120725.12,SIL1,TCF7L2
ENSG00000120727.12,PAIP2,TCF7L2
ENSG00000120729.9,MYOT,TCF7L2
ENSG00000120733.13,KDM3B,TCF7L2
ENSG00000120738.7,EGR1,TCF7L2
ENSG00000120742.10,SERP1,TCF7L2
ENSG00000120756.12,PLS1,TCF7L2
ENSG00000120798.16,NR2C1,TCF7L2
ENSG00000120802.13,TMPO,TCF7L2
ENSG00000120805.13,ARL1,TCF7L2
ENSG00000120820.12,GLT8D2,TCF7L2
ENSG00000120837.7,NFYB,TCF7L2
ENSG00000120868.13,APAF1,TCF7L2
ENSG00000120875.8,DUSP4,TCF7L2
ENSG00000120885.20,CLU,TCF7L2
ENSG00000120889.12,TNFRSF10B,TCF7L2
ENSG00000120910.14,PPP3CC,TCF7L2
ENSG00000120925.14,RNF170,TCF7L2
ENSG00000120942.13,UBIAD1,TCF7L2
ENSG00000120948.15,TARDBP,TCF7L2
ENSG00000120963.11,ZNF706,TCF7L2
ENSG00000121039.9,RDH10,TCF7L2
ENSG00000121057.12,AKAP1,TCF7L2
ENSG00000121058.4,COIL,TCF7L2
ENSG00000121067.17,SPOP,TCF7L2
ENSG00000121073.13,SLC35B1,TCF7L2
ENSG00000121101.15,TEX14,TCF7L2
ENSG00000121104.7,FAM117A,TCF7L2
ENSG00000121211.7,MND1,TCF7L2
ENSG00000121236.20,TRIM6,TCF7L2
ENSG00000121274.12,PAPD5,TCF7L2
ENSG00000121289.17,CEP89,TCF7L2
ENSG00000121350.15,PYROXD1,TCF7L2
ENSG00000121390.18,PSPC1,TCF7L2
ENSG00000121454.5,LHX4,TCF7L2
ENSG00000121486.11,TRMT1L,TCF7L2
ENSG00000121578.12,B4GALT4,TCF7L2
ENSG00000121579.12,NAA50,TCF7L2
ENSG00000121621.6,KIF18A,TCF7L2
ENSG00000121644.18,DESI2,TCF7L2
ENSG00000121671.11,CRY2,TCF7L2
ENSG00000121680.15,PEX16,TCF7L2
ENSG00000121690.10,DEPDC7,TCF7L2
ENSG00000121691.4,CAT,TCF7L2
ENSG00000121743.3,GJA3,TCF7L2
ENSG00000121774.17,KHDRBS1,TCF7L2
ENSG00000121775.17,TMEM39B,TCF7L2
ENSG00000121864.9,ZNF639,TCF7L2
ENSG00000121879.3,PIK3CA,TCF7L2
ENSG00000121892.14,PDS5A,TCF7L2
ENSG00000121931.15,LRIF1,TCF7L2
ENSG00000121964.14,GTDC1,TCF7L2
ENSG00000121988.17,ZRANB3,TCF7L2
ENSG00000121989.14,ACVR2A,TCF7L2
ENSG00000122008.15,POLK,TCF7L2
ENSG00000122026.10,RPL21,TCF7L2
ENSG00000122033.14,MTIF3,TCF7L2
ENSG00000122034.13,GTF3A,TCF7L2
ENSG00000122035.6,RASL11A,TCF7L2
ENSG00000122068.12,FYTTD1,TCF7L2
ENSG00000122085.16,MTERF4,TCF7L2
ENSG00000122140.10,MRPS2,TCF7L2
ENSG00000122203.14,KIAA1191,TCF7L2
ENSG00000122218.14,COPA,TCF7L2
ENSG00000122335.13,SERAC1,TCF7L2
ENSG00000122359.17,ANXA11,TCF7L2
ENSG00000122406.12,RPL5,TCF7L2
ENSG00000122435.9,TRMT13,TCF7L2
ENSG00000122481.16,RWDD3,TCF7L2
ENSG00000122482.20,ZNF644,TCF7L2
ENSG00000122483.17,CCDC18,TCF7L2
ENSG00000122484.8,RPAP2,TCF7L2
ENSG00000122507.20,BBS9,TCF7L2
ENSG00000122512.14,PMS2,TCF7L2
ENSG00000122515.14,ZMIZ2,TCF7L2
ENSG00000122545.18,7-Sep,TCF7L2
ENSG00000122547.10,EEPD1,TCF7L2
ENSG00000122550.17,KLHL7,TCF7L2
ENSG00000122557.9,HERPUD2,TCF7L2
ENSG00000122565.18,CBX3,TCF7L2
ENSG00000122566.20,HNRNPA2B1,TCF7L2
ENSG00000122642.10,FKBP9,TCF7L2
ENSG00000122643.18,NT5C3A,TCF7L2
ENSG00000122644.12,ARL4A,TCF7L2
ENSG00000122678.15,POLM,TCF7L2
ENSG00000122678.15,POLM,TCF7L2
ENSG00000122696.13,SLC25A51,TCF7L2
ENSG00000122741.15,DCAF10,TCF7L2
ENSG00000122778.9,KIAA1549,TCF7L2
ENSG00000122779.17,TRIM24,TCF7L2
ENSG00000122783.16,C7orf49,TCF7L2
ENSG00000122787.14,AKR1D1,TCF7L2
ENSG00000122861.15,PLAU,TCF7L2
ENSG00000122863.5,CHST3,TCF7L2
ENSG00000122873.11,CISD1,TCF7L2
ENSG00000122884.12,P4HA1,TCF7L2
ENSG00000122912.14,SLC25A16,TCF7L2
ENSG00000122952.16,ZWINT,TCF7L2
ENSG00000122966.14,CIT,TCF7L2
ENSG00000122986.13,HVCN1,TCF7L2
ENSG00000123064.12,DDX54,TCF7L2
ENSG00000123066.7,MED13L,TCF7L2
ENSG00000123080.10,CDKN2C,TCF7L2
ENSG00000123091.4,RNF11,TCF7L2
ENSG00000123094.15,RASSF8,TCF7L2
ENSG00000123095.5,BHLHE41,TCF7L2
ENSG00000123096.11,SSPN,TCF7L2
ENSG00000123104.11,ITPR2,TCF7L2
ENSG00000123124.13,WWP1,TCF7L2
ENSG00000123136.14,DDX39A,TCF7L2
ENSG00000123143.12,PKN1,TCF7L2
ENSG00000123144.10,C19orf43,TCF7L2
ENSG00000123146.19,ADGRE5,TCF7L2
ENSG00000123159.15,GIPC1,TCF7L2
ENSG00000123178.14,SPRYD7,TCF7L2
ENSG00000123191.14,ATP7B,TCF7L2
ENSG00000123268.8,ATF1,TCF7L2
ENSG00000123297.17,TSFM,TCF7L2
ENSG00000123329.17,ARHGAP9,TCF7L2
ENSG00000123352.17,SPATS2,TCF7L2
ENSG00000123374.10,CDK2,TCF7L2
ENSG00000123384.13,LRP1,TCF7L2
ENSG00000123395.14,ATG101,TCF7L2
ENSG00000123405.13,NFE2,TCF7L2
ENSG00000123416.15,TUBA1B,TCF7L2
ENSG00000123427.16,METTL21B,TCF7L2
ENSG00000123444.13,KBTBD4,TCF7L2
ENSG00000123473.15,STIL,TCF7L2
ENSG00000123505.15,AMD1,TCF7L2
ENSG00000123545.5,NDUFAF4,TCF7L2
ENSG00000123552.17,USP45,TCF7L2
ENSG00000123562.16,MORF4L2,TCF7L2
ENSG00000123575.8,FAM199X,TCF7L2
ENSG00000123600.18,METTL8,TCF7L2
ENSG00000123607.14,TTC21B,TCF7L2
ENSG00000123612.15,ACVR1C,TCF7L2
ENSG00000123636.17,BAZ2B,TCF7L2
ENSG00000123684.12,LPGAT1,TCF7L2
ENSG00000123685.8,BATF3,TCF7L2
ENSG00000123810.7,B9D2,TCF7L2
ENSG00000123933.15,MXD4,TCF7L2
ENSG00000123975.4,CKS2,TCF7L2
ENSG00000123983.13,ACSL3,TCF7L2
ENSG00000123989.13,CHPF,TCF7L2
ENSG00000124104.18,SNX21,TCF7L2
ENSG00000124140.13,SLC12A5,TCF7L2
ENSG00000124151.18,NCOA3,TCF7L2
ENSG00000124155.16,PIGT,TCF7L2
ENSG00000124160.11,NCOA5,TCF7L2
ENSG00000124171.8,PARD6B,TCF7L2
ENSG00000124177.14,CHD6,TCF7L2
ENSG00000124181.14,PLCG1,TCF7L2
ENSG00000124193.14,SRSF6,TCF7L2
ENSG00000124198.8,ARFGEF2,TCF7L2
ENSG00000124201.14,ZNFX1,TCF7L2
ENSG00000124207.16,CSE1L,TCF7L2
ENSG00000124208.16,TMEM189-UBE2V1,TCF7L2
ENSG00000124217.4,MOCS3,TCF7L2
ENSG00000124222.22,STX16,TCF7L2
ENSG00000124243.17,BCAS4,TCF7L2
ENSG00000124257.6,NEURL2,TCF7L2
ENSG00000124279.11,FASTKD3,TCF7L2
ENSG00000124370.10,MCEE,TCF7L2
ENSG00000124374.8,PAIP2B,TCF7L2
ENSG00000124383.8,MPHOSPH10,TCF7L2
ENSG00000124406.16,ATP8A1,TCF7L2
ENSG00000124422.11,USP22,TCF7L2
ENSG00000124444.15,ZNF576,TCF7L2
ENSG00000124466.8,LYPD3,TCF7L2
ENSG00000124486.12,USP9X,TCF7L2
ENSG00000124523.15,SIRT5,TCF7L2
ENSG00000124535.15,WRNIP1,TCF7L2
ENSG00000124562.9,SNRPC,TCF7L2
ENSG00000124570.17,SERPINB6,TCF7L2
ENSG00000124571.17,XPO5,TCF7L2
ENSG00000124574.14,ABCC10,TCF7L2
ENSG00000124608.4,AARS2,TCF7L2
ENSG00000124613.8,ZNF391,TCF7L2
ENSG00000124614.13,RPS10,TCF7L2
ENSG00000124635.8,HIST1H2BJ,TCF7L2
ENSG00000124635.8,HIST1H2BJ,TCF7L2
ENSG00000124641.15,MED20,TCF7L2
ENSG00000124659.6,TBCC,TCF7L2
ENSG00000124688.13,MAD2L1BP,TCF7L2
ENSG00000124702.17,KLHDC3,TCF7L2
ENSG00000124733.3,MEA1,TCF7L2
ENSG00000124782.19,RREB1,TCF7L2
ENSG00000124784.8,RIOK1,TCF7L2
ENSG00000124787.13,RPP40,TCF7L2
ENSG00000124788.17,ATXN1,TCF7L2
ENSG00000124789.11,NUP153,TCF7L2
ENSG00000124795.14,DEK,TCF7L2
ENSG00000124882.3,EREG,TCF7L2
ENSG00000124942.13,AHNAK,TCF7L2
ENSG00000125107.17,CNOT1,TCF7L2
ENSG00000125122.15,LRRC29,TCF7L2
ENSG00000125124.11,BBS2,TCF7L2
ENSG00000125148.6,MT2A,TCF7L2
ENSG00000125166.12,GOT2,TCF7L2
ENSG00000125247.15,TMTC4,TCF7L2
ENSG00000125249.6,RAP2A,TCF7L2
ENSG00000125257.13,ABCC4,TCF7L2
ENSG00000125266.6,EFNB2,TCF7L2
ENSG00000125304.8,TM9SF2,TCF7L2
ENSG00000125319.14,C17orf53,TCF7L2
ENSG00000125347.13,IRF1,TCF7L2
ENSG00000125375.14,ATP5S,TCF7L2
ENSG00000125386.15,FAM193A,TCF7L2
ENSG00000125388.19,GRK4,TCF7L2
ENSG00000125398.5,SOX9,TCF7L2
ENSG00000125434.10,SLC25A35,TCF7L2
ENSG00000125445.10,MRPS7,TCF7L2
ENSG00000125447.16,GGA3,TCF7L2
ENSG00000125450.10,NUP85,TCF7L2
ENSG00000125457.13,MIF4GD,TCF7L2
ENSG00000125457.13,MIF4GD,TCF7L2
ENSG00000125458.6,NT5C,TCF7L2
ENSG00000125459.14,MSTO1,TCF7L2
ENSG00000125482.12,TTF1,TCF7L2
ENSG00000125484.11,GTF3C4,TCF7L2
ENSG00000125485.17,DDX31,TCF7L2
ENSG00000125534.9,PPDPF,TCF7L2
ENSG00000125611.15,CHCHD5,TCF7L2
ENSG00000125630.15,POLR1B,TCF7L2
ENSG00000125633.10,CCDC93,TCF7L2
ENSG00000125648.14,SLC25A23,TCF7L2
ENSG00000125651.13,GTF2F1,TCF7L2
ENSG00000125652.7,ALKBH7,TCF7L2
ENSG00000125657.4,TNFSF9,TCF7L2
ENSG00000125686.11,MED1,TCF7L2
ENSG00000125703.14,ATG4C,TCF7L2
ENSG00000125726.10,CD70,TCF7L2
ENSG00000125733.17,TRIP10,TCF7L2
ENSG00000125733.17,TRIP10,TCF7L2
ENSG00000125734.14,GPR108,TCF7L2
ENSG00000125740.13,FOSB,TCF7L2
ENSG00000125743.10,SNRPD2,TCF7L2
ENSG00000125753.13,VASP,TCF7L2
ENSG00000125755.18,SYMPK,TCF7L2
ENSG00000125772.12,GPCPD1,TCF7L2
ENSG00000125779.21,PANK2,TCF7L2
ENSG00000125812.15,GZF1,TCF7L2
ENSG00000125821.11,DTD1,TCF7L2
ENSG00000125827.8,TMX4,TCF7L2
ENSG00000125834.12,STK35,TCF7L2
ENSG00000125835.18,SNRPB,TCF7L2
ENSG00000125843.10,AP5S1,TCF7L2
